Date,SSO,UPRO,SPXL,SH,SDS,SPXS,QLD,TQQQ,PSQ,QID,SQQQ,MVV,MYY,MZZ,UWM,TNA,RWM,TWM,TZA,URE,REK,UPW,SDP,EFO,EFZ,EFU,EET,EUM,EEV,UST,TYD,TBX,PST,TYO,UBT,TMF,TBF,TBT,TMV,UGL,GLL,UVXY,TLT
2014-06-02,13.46751,8.86356,16.88253,46.36596,512.68408,1353.22778,6.63637,2.83290,67.09361,821.09570,18251.43945,21.58298,69.29004,190.42612,19.55229,33.81586,66.29801,189.11777,2615.96753,41.04174,45.07816,25.38287,126.62458,39.67432,31.09022,37.43335,77.11480,24.72192,90.64024,48.80312,32.82667,31.17149,26.50197,21.40216,29.56021,14.01616,28.23107,59.53641,481.77222,43.30000,94.40000,924500.00000,93.69986
2014-06-03,13.45786,8.84970,16.85904,46.36596,513.45886,1354.69763,6.63327,2.82875,67.09361,821.40369,18274.48633,21.55714,69.29004,190.89671,19.45663,33.56043,66.41495,189.82143,2631.62207,40.94949,44.96016,25.50573,125.91096,39.67432,31.16875,37.60161,77.51762,24.59479,89.60689,48.32174,32.51535,31.43532,26.75539,21.73504,28.80974,13.49465,28.57167,61.03620,499.73865,43.51000,93.93000,930750.00000,92.54689
2014-06-04,13.51338,8.89292,16.93890,46.28820,511.13452,1346.36853,6.67794,2.85867,66.86010,815.55200,18070.88477,21.76715,69.01507,188.58304,19.60626,33.96323,66.14211,188.45325,2603.44312,40.99099,44.94049,25.50866,126.30742,39.26982,31.15894,37.62140,76.92815,24.72192,90.68945,48.21273,32.27778,31.60144,26.79438,21.77420,28.77731,13.48080,28.59113,61.10392,500.42215,43.33000,94.29000,913750.00000,92.52200
2014-06-05,13.68235,9.07724,17.29825,45.97715,504.35562,1320.40149,6.79275,2.93307,66.31527,801.53845,17617.57617,22.20333,68.30802,184.81844,20.42799,36.07550,64.81693,180.67432,2443.76123,42.32385,44.42913,25.90065,123.69088,39.26982,30.94296,37.25518,78.20535,24.47743,88.67194,48.35806,32.42524,31.31806,26.70666,21.65672,28.85143,13.51080,28.57167,60.98781,499.15277,43.96000,92.86000,845000.00000,92.56348
2014-06-06,13.81512,9.20610,17.53547,45.78275,499.51346,1300.80371,6.86970,2.98045,65.96500,792.91473,17314.08984,22.42951,67.87595,182.58322,20.82046,37.13654,64.19332,177.07802,2365.48584,42.13015,44.37013,25.77486,124.16660,40.36065,30.78589,36.87907,79.63977,24.23295,86.99889,48.29449,32.42524,31.38646,26.76514,21.69587,28.82827,13.52003,28.58141,61.02652,500.12918,44.00000,92.80000,760750.00000,92.56348
2014-06-09,13.84530,9.23138,17.59889,45.72442,498.35135,1296.39429,6.85915,2.97505,65.96500,793.68481,17360.18750,22.64598,67.71883,181.40677,21.17614,38.08952,63.56970,174.10719,2307.56177,41.25387,44.86182,25.42675,125.91096,40.36065,30.82516,36.76029,80.59278,24.12538,86.35919,48.14915,32.26139,31.45486,26.83337,21.73504,28.78195,13.43696,28.60087,61.16199,501.10565,44.00000,92.72000,779000.00000,92.43074
2014-06-10,13.85012,9.23791,17.59654,45.70498,498.54504,1296.88416,6.88025,2.99209,65.88718,791.22089,17275.67188,22.47150,67.87595,182.42635,21.08538,37.85864,63.72561,174.81081,2321.65137,40.76501,45.25517,25.34777,126.14883,40.05893,30.87424,37.06713,80.92682,23.99825,85.42425,47.96750,31.99105,31.47441,26.91135,21.86232,28.51326,13.29851,28.68845,61.64579,506.76895,44.51000,91.61000,753000.00000,92.09064
2014-06-11,13.75356,9.14493,17.42978,45.87995,501.64404,1308.64258,6.87653,2.98752,65.88718,791.68286,17279.51562,22.32935,68.07235,183.60280,20.88915,37.29372,64.03743,176.41350,2352.96143,40.47908,45.43219,24.83583,130.27187,39.57817,31.02150,37.06713,80.63208,24.07649,86.21156,48.04924,31.99105,31.37669,26.86261,21.89169,28.62907,13.35620,28.66899,61.42323,504.71844,44.54000,91.61000,785500.00000,92.25655
2014-06-12,13.55803,8.94512,17.03990,46.19100,509.00412,1337.05957,6.75924,2.90938,66.47092,805.38837,17728.98242,22.10963,68.38659,185.21059,20.65611,36.62076,64.42716,178.48528,2395.23047,40.23003,45.49118,24.97625,128.44821,39.91636,31.01168,37.09682,79.44328,24.20361,86.85126,48.45797,32.48258,31.18126,26.62868,21.51965,29.13402,13.62156,28.41597,60.32017,491.43896,45.45000,89.72000,864750.00000,93.07778
2014-06-13,13.63770,9.02667,17.20196,46.05492,506.09869,1325.30090,6.79585,2.92933,66.31527,800.92255,17586.84180,22.22595,68.22947,184.38710,20.73706,36.85653,64.31023,177.74255,2381.14062,40.44218,45.13717,25.15470,127.25886,39.81026,31.01168,37.09682,79.87558,24.19383,86.85126,48.24906,32.42524,31.25943,26.72615,21.77420,29.14328,13.68618,28.39650,60.32985,491.43896,45.67000,89.28000,832500.00000,93.02800
2014-06-16,13.65580,9.04217,17.23483,46.03547,504.74307,1321.38123,6.80640,2.94013,66.15959,799.22858,17536.90234,22.25180,68.15090,184.26945,20.89895,37.32811,63.95947,176.17897,2348.26514,40.04093,45.47152,25.53790,125.75238,39.85336,30.99205,37.20570,79.04046,24.30141,87.54017,48.29449,32.41704,31.44509,26.69691,21.60776,29.21277,13.79002,28.32838,60.04925,487.92374,45.30000,89.97000,829250.00000,93.26026
2014-06-17,13.72822,9.11475,17.37107,45.89938,502.22504,1311.58264,6.81323,2.94429,66.15959,798.30463,17502.32812,22.63305,67.64025,181.21069,21.21538,38.17302,63.53072,173.55997,2296.60352,40.16546,45.55019,25.45015,124.80092,39.75721,31.01168,37.24529,79.29591,24.29163,87.39256,47.89482,31.97466,31.54281,26.91135,21.91127,28.79121,13.47388,28.54247,61.01685,499.34805,45.20000,90.20000,773750.00000,92.52200
2014-06-18,13.93099,9.32273,17.75390,45.53001,494.86508,1281.20593,6.89639,2.99791,65.77042,789.06500,17194.99805,22.80107,67.32603,179.60291,21.48521,38.88038,63.14098,171.29271,2252.76855,40.58054,45.39285,26.55592,120.04359,39.61795,30.73681,36.62172,79.50222,24.00803,85.52267,48.37623,31.97466,31.33760,26.67742,21.55881,29.23593,13.78309,28.31865,60.08794,487.53320,45.50000,89.65000,690500.00000,93.23541
2014-06-19,13.96961,9.35372,17.81732,45.47169,493.50931,1277.28625,6.88149,2.98627,65.88718,790.14288,17237.25586,22.83661,67.24746,179.32840,21.51710,39.03266,63.10200,170.94089,2244.94092,41.21700,44.97983,26.89526,118.77495,40.92430,30.59937,36.27531,80.13102,24.13516,86.50681,48.18548,31.97466,31.51350,26.77489,21.90148,28.54105,13.24774,28.69818,61.58773,505.69489,48.66000,83.53000,696250.00000,92.04088
2014-06-20,14.02031,9.41081,17.92771,45.43280,491.57242,1268.46741,6.89452,2.99708,65.77042,788.75696,17191.15625,22.93677,67.05106,178.42644,21.67899,39.42073,62.86813,169.92456,2223.02441,41.57211,44.82249,26.74899,119.17139,40.65574,30.60919,36.43367,79.54152,24.19383,86.94968,48.29449,32.21223,31.40600,26.73590,21.72525,28.77731,13.54311,28.47435,60.72656,495.24707,48.39000,84.08000,715750.00000,92.73765
2014-06-23,14.01669,9.39939,17.91597,45.43280,492.15347,1270.42737,6.89825,3.00040,65.77042,788.14105,17164.26562,22.94646,67.16891,178.70097,21.57841,39.17512,62.90711,170.74547,2238.67920,41.32767,44.86182,26.58810,120.51930,40.16503,30.69754,36.56234,79.33521,24.26229,87.24493,48.18548,32.26139,31.42555,26.75539,21.63713,28.79121,13.40927,28.55221,61.08458,499.64099,48.53000,83.54000,679500.00000,92.44736
2014-06-24,13.84288,9.22894,17.58949,45.64666,498.15775,1292.96460,6.88584,2.99209,65.84824,790.29694,17244.94141,22.56198,67.67955,181.32835,21.13444,37.96671,63.60867,174.02901,2304.43066,41.37379,44.78316,26.76654,120.04359,40.13519,30.89388,36.96815,79.28608,24.26229,87.34334,48.59423,32.55631,31.30829,26.55071,21.60776,29.31005,13.84540,28.26027,59.80735,483.92044,48.68000,83.53000,729000.00000,93.38466
2014-06-25,13.96380,9.35013,17.81497,45.43280,493.50931,1277.28625,6.97472,3.04704,65.38125,779.67139,16883.83008,22.88184,67.12962,178.97548,21.46558,38.88530,63.06302,171.25360,2246.50684,41.35669,44.86182,26.94032,119.48855,39.70085,30.91351,36.97805,79.17801,24.20361,86.94968,48.72636,32.79388,31.28875,26.49222,21.34341,29.45409,13.93309,28.19214,59.52674,480.40524,48.69000,83.51000,675500.00000,93.62525
2014-06-26,13.94205,9.33625,17.78209,45.51057,493.89661,1277.28625,6.98032,3.05536,65.38125,778.59344,16864.62109,22.76875,67.32603,179.72055,21.41162,38.66424,63.14098,171.68362,2257.46533,41.25498,44.94049,27.08735,118.53707,39.68759,30.89388,37.01764,80.01312,24.17428,86.65444,48.93596,33.04784,31.17149,26.32653,21.19656,29.76541,14.12923,28.06564,58.92683,473.37488,48.41000,83.87000,691000.00000,94.07315
2014-06-27,13.99762,9.38848,17.87134,45.41336,492.15347,1269.93726,7.03874,3.08570,65.10882,772.27966,16634.12500,22.98200,66.93324,177.91667,21.69371,39.44529,62.82916,169.29912,2213.63086,41.76351,44.44880,27.44019,116.87202,39.68759,30.84479,36.92856,80.01312,24.13516,86.26077,48.94506,33.04784,31.12263,26.34602,21.17698,29.72823,14.06923,28.11429,59.14938,475.71835,48.44000,83.85000,679750.00000,93.93216
2014-06-30,13.98554,9.37379,17.85959,45.41336,492.73450,1271.89697,7.06734,3.10857,64.99208,769.19977,16561.13477,23.25018,66.69753,176.11282,21.86540,39.93652,62.47838,168.16550,2185.45190,41.69879,44.37013,27.69013,114.88979,39.96941,30.82516,36.93846,79.58083,24.18405,86.75284,49.01796,33.03147,31.08354,26.30703,21.13782,29.79329,14.18692,28.02671,58.75266,471.32443,49.41000,82.11000,665500.00000,94.16444
2014-07-01,14.17035,9.55660,18.21895,45.12175,486.14920,1245.92993,7.22335,3.21291,64.17480,751.95245,15996.41992,23.60235,66.10835,173.28934,22.34373,41.16949,61.81578,164.37376,2113.43848,41.92530,44.23246,27.25789,116.95132,40.63916,30.57973,36.19612,81.03490,23.96891,85.07978,48.68079,32.75293,31.24966,26.49222,21.31405,29.33793,13.82001,28.27973,59.74929,483.04160,49.26000,82.47000,632750.00000,93.37599
2014-07-02,14.19693,9.58190,18.26357,45.08288,484.79340,1242.99011,7.24511,3.22538,64.13588,749.79657,15931.11230,23.31479,66.50115,175.28931,22.12542,40.66352,62.08862,166.01555,2143.18286,41.84672,44.52747,26.08171,121.39149,40.63916,30.52084,36.12684,81.84053,23.81244,84.04644,48.27983,32.27778,31.36692,26.70666,21.59797,28.73389,13.38158,28.56194,61.03620,499.15277,49.28000,82.51000,618750.00000,92.37801
2014-07-03,14.34792,9.72635,18.53133,44.84959,480.33868,1223.88232,7.33026,3.28731,63.78562,740.24890,15635.30859,23.55065,66.14762,173.36781,22.38298,41.36598,61.73784,163.86560,2105.61060,41.37055,44.76348,25.62594,124.48376,40.99393,30.44230,35.87940,82.84266,23.67554,83.25910,48.10669,32.13851,31.37669,26.79438,21.70567,28.50621,13.25005,28.66899,61.44258,503.83966,48.70000,83.34000,602500.00000,92.04540
2014-07-07,14.24042,9.63005,18.35282,44.98568,483.63132,1237.11072,7.28800,3.25572,63.90238,745.02271,15773.60840,23.13063,66.73682,176.70103,21.64219,39.30284,62.75121,169.53366,2207.36890,41.50924,44.42913,25.72886,124.48376,40.42033,30.70736,36.54254,83.15705,23.68531,83.11149,48.37096,32.43343,31.34738,26.64818,21.57839,28.91510,13.52695,28.45490,60.54271,493.00125,48.66000,83.33000,626250.00000,92.71899
2014-07-08,14.05198,9.44643,17.99817,45.29671,489.63559,1259.64819,7.11582,3.14224,64.68074,762.57800,16322.95508,22.77199,67.28675,179.24997,21.10991,37.89302,63.45277,173.59901,2285.64453,41.79587,44.33080,26.18169,121.86723,40.42033,31.01168,37.21559,82.08615,23.80266,83.94801,48.78104,32.68739,31.17149,26.44349,21.24551,29.52844,13.97462,28.13375,59.19775,476.49954,48.69000,83.28000,647750.00000,93.75858
2014-07-09,14.18123,9.56476,18.21895,45.08288,485.18076,1243.48022,7.22025,3.21332,64.21371,751.18250,15969.53027,22.89476,67.09035,178.42644,21.15406,37.96671,63.49176,172.93446,2279.38257,41.92992,44.25213,26.14346,121.23291,39.53839,30.90369,37.00774,83.09811,23.63642,82.96387,48.79927,32.85123,31.20080,26.44349,21.28467,29.68177,14.01616,28.09483,59.09132,475.32776,49.31000,82.30000,622250.00000,93.83346
2014-07-10,14.06889,9.44969,18.00052,45.29671,489.63559,1259.64819,7.17549,3.18298,64.36939,755.95618,16119.35156,22.55551,67.52243,180.62247,20.71499,36.76812,64.03743,176.64806,2351.39600,42.19806,44.27179,26.31694,121.23291,38.79238,31.28655,37.80946,81.87982,23.77333,83.89882,49.02709,33.13797,31.12263,26.31678,21.26509,29.62137,14.01847,28.12402,59.05262,475.32776,49.87000,81.18000,666250.00000,93.85837
2014-07-11,14.10392,9.49458,18.08977,45.21896,487.89240,1252.78894,7.26065,3.23826,63.98022,746.71661,15819.70605,22.50059,67.60099,181.36757,20.66102,36.62076,64.19332,177.11714,2360.78906,42.22579,44.38980,25.89058,122.89798,38.88853,31.24729,37.89854,82.34159,23.78311,84.19406,49.16378,33.17892,31.04446,26.20956,21.03012,29.95592,14.28615,27.93912,58.34626,465.56351,50.05000,81.07000,650250.00000,94.45717
2014-07-14,14.24646,9.62760,18.35282,44.96624,482.85657,1234.17114,7.35575,3.30020,63.55212,736.86102,15512.37793,22.70414,67.40459,179.79897,20.86462,37.16601,63.84254,175.51443,2324.78271,42.62337,44.05545,25.46128,125.59380,39.49196,30.99205,37.21559,83.41250,23.61686,82.71783,48.97241,32.99051,31.07377,26.31678,21.13782,29.70036,14.09462,28.04617,58.83006,471.81262,47.67000,84.69000,613000.00000,94.04965
2014-07-15,14.19693,9.57782,18.24713,45.04400,484.59973,1241.03040,7.30478,3.26570,63.82455,742.09680,15681.40918,22.53612,67.56171,180.97542,20.44761,36.08041,64.50512,178.83708,2395.23047,42.63261,44.13413,25.49362,124.08732,39.24329,31.10003,37.44324,83.13740,23.64620,83.01307,48.89039,32.94136,31.12263,26.37527,21.19656,29.60278,14.01616,28.10456,59.00424,474.15607,46.71000,86.40000,634500.00000,93.85837
2014-07-16,14.30202,9.68228,18.44208,44.88847,481.11334,1226.82202,7.36010,3.30270,63.51321,735.93713,15493.17090,22.50382,67.64025,181.68127,20.33478,35.83480,64.62205,179.65797,2412.45117,42.90999,43.89811,25.70239,124.00803,39.82352,30.87424,36.89886,83.66795,23.56796,82.42259,49.02709,32.95774,31.09332,26.30703,21.08886,29.88622,14.24692,27.95859,58.38497,466.93051,47.03000,85.93000,603750.00000,94.35732
2014-07-17,13.97346,9.35013,17.81732,45.41336,492.15347,1268.46741,7.16617,3.17092,64.36939,755.64832,16115.50977,21.98686,68.46516,185.36745,19.69212,34.14007,65.63542,185.28696,2523.60205,42.41996,44.05545,25.28779,125.51451,39.20020,31.28655,37.84905,80.14085,23.99825,85.52267,49.61031,33.26905,30.76108,25.98539,20.73640,30.70864,14.77766,27.59853,56.94324,449.15933,48.63000,83.02000,719750.00000,95.54658
2014-07-18,14.25612,9.63495,18.34578,44.94680,481.88809,1230.25159,7.38558,3.32099,63.39646,731.77924,15351.03125,22.51997,67.48315,180.89697,20.32988,35.71199,64.66103,179.57977,2406.18872,43.21510,43.89811,25.67005,125.51451,39.20020,31.00187,37.27498,82.99004,23.65598,82.91466,49.40071,33.26905,30.98583,26.08285,20.86368,30.44379,14.64843,27.67637,57.30127,453.06516,47.96000,84.21000,625000.00000,95.23889
2014-07-21,14.19693,9.57619,18.24948,45.02456,483.82495,1237.11072,7.36880,3.30893,63.47428,733.93512,15404.81445,22.40042,67.75810,182.15184,20.13609,35.29936,64.85591,180.90883,2435.93384,42.91923,43.68177,25.59065,123.77016,39.20020,31.14912,37.75997,83.85461,23.55819,82.37337,49.42806,33.26905,30.92719,26.04386,20.79515,30.75976,14.85150,27.54986,56.74006,446.71832,48.09000,83.96000,654250.00000,95.71288
2014-07-22,14.32135,9.70513,18.49610,44.79127,479.56393,1220.94263,7.46888,3.37461,63.00728,723.92548,15089.80371,22.59106,67.44387,180.26956,20.47460,36.17865,64.31023,177.89893,2373.31348,43.27520,43.48509,25.64359,123.53229,39.20020,30.99205,37.18590,85.25956,23.34304,80.74953,49.50095,33.45748,30.97606,26.03412,20.78535,30.89451,14.94611,27.48174,56.50783,442.91019,47.60000,84.75000,626500.00000,95.91249
2014-07-23,14.38899,9.77042,18.61588,44.73295,477.43338,1211.63367,7.56025,3.43780,62.65703,714.99390,14813.20801,22.54581,67.48315,180.54405,20.54328,36.31619,64.23228,177.39076,2362.35449,43.46475,43.68177,25.52008,123.53229,39.56822,30.93314,37.02754,85.21044,23.34304,80.65110,49.49184,33.48205,30.90765,26.02438,20.73640,30.79228,14.87688,27.52067,56.65297,445.25363,47.55000,84.93000,637000.00000,95.78773
2014-07-24,14.38537,9.77287,18.61588,44.69407,477.23972,1212.61365,7.54533,3.42574,62.69594,716.37976,14855.46484,22.59752,67.36531,180.07349,20.45743,36.11479,64.34922,178.25072,2374.87842,43.26595,43.56376,25.67593,123.45300,39.79700,30.88406,36.87907,85.96694,23.22569,79.96221,49.17288,33.48205,31.07377,26.19982,21.00075,30.36016,14.55844,27.72503,57.46576,455.11560,46.58000,86.53000,629500.00000,95.07252
2014-07-25,14.25249,9.63903,18.36222,44.90791,481.88809,1227.80176,7.47882,3.38376,62.92945,722.38556,15039.86230,22.27119,67.91523,182.50476,20.08213,35.08814,65.01182,181.33885,2443.76123,42.76668,43.97678,25.18487,125.19736,39.79700,31.01168,37.21559,85.14166,23.31370,80.55270,49.46450,33.48205,31.09332,26.02438,20.75598,31.05249,15.04764,27.41362,56.17885,439.29742,47.65000,84.56000,666500.00000,96.19526
2014-07-28,14.25974,9.64474,18.36927,44.92735,481.69446,1228.78174,7.48752,3.38791,62.96836,721.92371,15016.81152,22.22918,67.91523,183.13223,19.89080,34.61165,65.20669,183.01971,2476.63672,43.30755,43.70143,25.88764,124.72163,39.48533,30.99205,37.41355,86.57608,23.14746,79.37172,49.35514,33.21989,30.95651,26.09260,20.83431,30.93633,14.99687,27.42336,56.33366,440.85974,47.59000,84.84000,658750.00000,96.06220
2014-07-29,14.13774,9.52233,18.14144,45.12175,485.76184,1242.99011,7.46515,3.37087,63.00728,723.92548,15093.64258,22.02886,68.26875,184.77922,19.99873,34.81797,65.08978,181.96428,2456.28491,42.88225,43.85878,25.64652,123.37372,39.45881,31.06077,37.15621,85.44624,23.29414,80.35587,49.51007,33.21989,30.90765,26.01463,20.73640,31.17329,15.15148,27.33577,55.89824,436.17285,47.17000,85.41000,655500.00000,96.41146
2014-07-30,14.14740,9.52233,18.14614,45.08288,485.18076,1241.52026,7.52233,3.41119,62.73487,718.68970,14913.08887,22.09671,68.11163,183.99492,20.15817,35.26006,64.81693,180.55705,2426.54053,42.81290,43.93745,24.62619,128.05176,39.11399,31.07058,37.34426,84.49323,23.39194,80.99556,48.79927,33.21989,31.23989,26.35577,21.14761,30.39269,14.52382,27.72503,57.41738,454.43213,46.90000,85.87000,679000.00000,95.07252
2014-07-31,13.58329,8.95758,17.05634,45.97715,504.54932,1316.48181,7.21527,3.20334,64.01913,747.48657,15819.70605,21.16941,69.68283,191.64178,19.19172,32.81377,66.33698,189.39142,2594.05029,41.57858,44.58648,23.82051,132.25409,39.11399,31.63015,38.33404,81.36894,23.80266,84.04644,48.73548,33.21989,31.14217,26.40450,21.22593,30.23006,14.41537,27.78342,57.69798,457.45905,45.91000,87.66000,792500.00000,94.78979
2014-08-01,13.50236,8.87107,16.90602,46.13268,507.64819,1328.73059,7.16368,3.16635,64.33048,752.87640,15996.41992,21.11772,69.60426,192.38687,19.07152,32.45518,66.53186,190.68137,2626.92578,41.38905,44.42913,23.94401,130.50974,37.49266,31.81666,39.16545,82.74440,23.69510,83.06228,49.36425,33.31001,31.06400,26.08285,20.83431,30.58784,14.73612,27.56933,56.82714,446.91360,46.62000,86.47000,868250.00000,95.52357
2014-08-04,13.69080,9.06204,17.26772,45.78275,500.48190,1298.84387,7.25754,3.23120,63.78562,742.25092,15666.04297,21.32450,69.21147,190.07320,19.36097,33.21166,66.02519,187.43689,2559.60913,41.90681,44.17345,23.69113,132.65053,37.49266,31.67923,38.70026,84.28691,23.44083,81.38923,49.36425,33.48205,30.94674,26.04386,20.75598,30.50884,14.61382,27.64718,57.13677,450.62402,46.29000,86.93000,788500.00000,95.27341
2014-08-05,13.42505,8.79354,16.75570,46.22988,510.16614,1338.03955,7.15001,3.15554,64.29154,753.95428,16019.46777,21.10480,69.60426,191.91631,19.27511,32.96605,66.14211,188.41418,2581.52588,41.14865,44.76348,23.16185,136.37714,37.49266,32.09154,39.85830,81.31982,23.80266,83.89882,49.43717,33.48205,30.99560,26.02438,20.71682,30.65753,14.75689,27.55960,56.81746,446.71832,46.25000,87.10000,897000.00000,95.58192
2014-08-06,13.42868,8.80252,16.78154,46.22988,509.97253,1336.56970,7.13571,3.15014,64.36939,755.34033,16050.20508,21.20496,69.52571,191.40651,19.39286,33.30008,65.94724,186.96783,2551.78149,41.30120,44.54714,22.67080,139.78653,36.44162,32.16026,39.97707,80.27839,23.95913,85.07978,49.50095,33.47385,30.90765,25.95614,20.69724,30.67612,14.78227,27.54013,56.72070,445.74185,47.62000,84.54000,905000.00000,95.64031
2014-08-07,13.28252,8.65807,16.49969,46.46317,515.39569,1358.12708,7.09344,3.11979,64.60288,759.34412,16215.39355,21.01433,69.83995,192.93588,19.22606,32.82850,66.25905,188.88324,2587.78809,41.47226,44.44880,23.05893,136.53569,35.94429,32.43514,40.63032,79.68891,24.06671,85.81789,50.00216,33.47385,30.63405,25.74171,20.42310,31.20117,15.17225,27.29684,55.68537,433.34113,47.93000,83.84000,944250.00000,96.53252
2014-08-08,13.59175,8.96003,17.06808,45.93826,503.38718,1310.60254,7.19227,3.18630,64.05804,748.56458,15861.96387,21.42466,68.97578,188.85756,19.60381,33.76674,65.63542,185.05243,2512.64380,42.05013,44.09478,24.02634,132.41266,35.88792,32.22898,40.17503,81.09386,23.86134,84.24326,49.86546,34.12105,30.76108,25.77095,20.46227,31.20582,15.10072,27.34550,55.84986,435.58691,47.94000,83.84000,868500.00000,96.32405
2014-08-11,13.66664,9.04572,17.22075,45.80218,500.28818,1299.33386,7.27929,3.24408,63.74671,739.32495,15566.16113,21.66376,68.70082,186.93604,19.98156,34.72953,65.01182,181.45613,2442.19580,42.48467,44.13413,23.89108,131.77835,35.88792,32.12099,39.80881,83.45180,23.53863,81.97972,49.86546,33.89165,30.78062,25.78070,20.43290,31.10360,15.10302,27.33577,55.85954,435.87985,47.77000,84.10000,798000.00000,96.31570
2014-08-12,13.63041,9.00247,17.16203,45.84106,501.64404,1304.23328,7.26873,3.23660,63.78562,740.86481,15596.89258,21.47959,69.01507,188.66148,19.67985,34.01726,65.47952,184.07515,2492.29199,42.28128,44.13413,24.01752,132.09550,36.55103,32.12099,39.95727,83.11775,23.50929,81.88130,49.71055,33.74420,30.83925,25.84893,20.53080,30.81087,14.80304,27.52067,56.59492,443.98428,47.77000,84.07000,784750.00000,95.69033
2014-08-13,13.82247,9.19752,17.51903,45.53001,494.67139,1276.30640,7.42723,3.34177,63.04621,724.54150,15097.48535,21.84793,68.34731,185.36745,19.98156,34.75410,64.89489,181.22159,2435.93384,43.31219,43.50476,24.09692,130.58899,37.07822,31.92465,39.39310,84.13953,23.38216,81.04478,49.98393,34.07189,30.77085,25.70272,20.36436,31.04320,15.08687,27.33577,55.88857,435.29398,47.95000,83.85000,697000.00000,96.31570
2014-08-14,13.94689,9.31340,17.73981,45.33561,490.60400,1260.13831,7.50368,3.39332,62.77377,717.14984,14863.14746,22.01917,68.11163,183.87729,20.04778,34.92603,64.85591,180.75249,2424.97485,43.34917,43.46542,24.53798,127.73463,37.15779,31.75776,39.00709,84.56200,23.38216,80.70033,50.19352,33.97359,30.68291,25.59551,20.21750,31.53572,15.44916,27.12168,54.97902,424.94388,48.00000,83.74000,652250.00000,97.09114
2014-08-15,13.94326,9.30932,17.74685,45.31616,490.21664,1259.15833,7.57330,3.43946,62.42353,710.22003,14651.86133,21.96424,68.15090,184.15182,19.97665,34.74428,64.93386,181.18250,2431.23706,43.37228,43.64243,24.69970,127.57603,37.15779,31.78722,39.16545,83.97251,23.41149,81.09399,50.56715,34.61258,30.55587,25.38107,20.00211,32.40462,15.95452,26.82973,53.79855,410.98087,47.32000,84.57000,650000.00000,98.15011
2014-08-18,14.17519,9.53865,18.16258,44.92735,482.27554,1228.78174,7.69326,3.52260,61.91760,698.82458,14309.95801,22.53290,67.36531,179.83818,20.55064,36.26707,63.99844,175.90533,2327.91333,44.14430,43.03274,24.59385,127.81391,37.70155,31.60070,38.68046,85.59361,23.18657,79.61775,50.32110,34.25213,30.67313,25.54677,20.16855,31.61007,15.47685,27.06329,54.83388,422.99097,46.98000,85.45000,602500.00000,97.17455
2014-08-19,14.31893,9.68881,18.43738,44.69407,477.23972,1209.18396,7.77780,3.58329,61.60625,691.12488,14052.56836,22.77845,66.97250,177.83824,20.70272,36.61584,63.72561,174.73260,2304.43066,44.28299,43.15074,25.14371,125.11807,37.95353,31.54180,38.45281,86.41888,23.06923,78.78123,50.19352,34.25213,30.60473,25.57601,20.19792,31.47997,15.33609,27.14114,55.14351,426.50613,46.77000,85.76000,590500.00000,96.87437
2014-08-20,14.39865,9.77042,18.59944,44.61630,474.52814,1199.38501,7.78215,3.58329,61.60625,690.97070,14056.41211,22.89153,66.77612,176.54417,20.53837,36.22286,63.95947,176.10077,2332.61011,44.66208,42.89506,25.29367,123.84945,37.88722,31.62033,38.66067,86.25186,23.11812,79.12568,49.92926,33.98998,30.73177,25.73196,20.38394,31.34521,15.25763,27.21899,55.38541,429.33777,46.41000,86.40000,600000.00000,96.71591
2014-08-21,14.47717,9.85693,18.77324,44.48022,471.81650,1188.60632,7.80888,3.60366,61.45058,688.66095,13991.10547,22.99170,66.65826,176.03439,20.61687,36.40461,63.92048,175.35806,2318.52075,44.61123,42.67872,25.51714,123.29443,38.18562,31.47308,38.36374,85.37746,23.22569,79.76538,50.08418,34.19478,30.64382,25.64424,20.25666,31.69836,15.51608,27.04383,54.70810,421.81924,45.42000,88.24000,602750.00000,97.25793
2014-08-22,14.43248,9.80551,18.67225,44.53854,473.36597,1194.48560,7.83063,3.61779,61.37275,686.81293,13921.95605,22.91092,66.69753,176.26968,20.61687,36.41935,63.88151,175.47534,2316.95459,43.99175,42.97373,25.41129,123.69088,37.79438,31.63015,38.67056,85.02377,23.28436,80.15904,50.09329,34.00635,30.72199,25.62475,20.26646,32.13976,15.77913,26.87839,54.05980,414.10547,45.66000,87.77000,597500.00000,97.79991
2014-08-25,14.58226,9.95241,18.96114,44.32469,468.33023,1175.86768,7.88782,3.65811,61.13924,681.26929,13772.13477,23.09508,66.46186,175.05400,20.79839,36.89093,63.60867,173.83353,2285.64453,43.96864,43.17041,25.57007,122.26368,38.26851,31.41418,38.15588,86.10448,23.11812,79.37172,50.15709,34.17020,30.69268,25.57601,20.20771,32.32098,15.94067,26.78108,53.67277,409.80908,45.31000,88.47000,585500.00000,98.16679
2014-08-26,14.60522,9.97935,19.00342,44.24693,467.55545,1172.92810,7.90647,3.67059,61.10033,679.57532,13714.51074,23.23402,66.26547,173.91679,21.17859,37.90776,62.98507,170.58910,2219.89282,43.94553,43.09173,25.18781,125.35594,38.37130,31.41418,38.13609,87.18521,22.95187,77.99391,50.13885,34.17020,30.70245,25.57601,20.29583,32.09795,15.79068,26.86866,54.04045,413.71487,45.77000,87.54000,595750.00000,97.84994
